target_day,new_day,rmse_spfh,rmse_prmsl,rmse_rh
1976-11-17,1958-11-16,0.95195925,0.44744292,0.9657915
1977-11-18,1971-11-19,0.76126087,0.45768797,0.754174
1978-11-18,1977-11-09,0.96808547,0.38479358,0.73966026
1979-11-18,2000-11-25,0.8952005,0.5858145,1.0313363
1980-11-17,1970-11-12,1.024748,0.5552292,0.79217935
1981-11-18,1974-11-17,0.84849036,0.567647,0.84314877
1982-11-18,1973-11-15,0.81575143,0.55735296,0.8515721
1983-11-18,1964-11-07,0.84815454,0.54590136,1.0162336
1984-11-17,1965-11-11,0.89437675,0.6012506,0.98275816
1985-11-18,1958-11-18,1.1720674,0.70511276,1.115268
1986-11-18,2000-11-15,0.78085333,0.66989493,0.9165326
1987-11-18,1964-11-19,0.84160805,0.43004724,0.8963553
1988-11-17,2004-11-25,0.9034945,0.3175272,1.0344375
1989-11-18,2011-11-09,0.8642823,0.58294815,0.8662004
1990-11-18,1991-11-08,0.76085657,0.44075128,0.73184484
1991-11-18,1994-11-09,0.9175298,0.4344129,0.804393
1992-11-17,1965-11-28,0.73537564,0.5594728,0.80273485
1993-11-18,1981-11-08,0.85855377,0.8365428,1.0672758
1994-11-18,1980-11-19,0.88913476,0.40757138,0.7536397
1995-11-18,1973-11-26,0.8913674,0.4523273,0.8225219
1996-11-17,1982-11-28,1.0298386,0.4384254,0.9993826
1997-11-18,1995-11-21,1.1255293,0.979068,0.988833
1998-11-18,1983-11-12,0.9072834,0.3893654,1.1342667
1999-11-18,1992-11-14,0.6749882,0.60477823,0.87255716
2000-11-17,1963-11-26,0.8782921,0.46128136,0.8894349
2001-11-18,1994-11-28,0.7882285,0.5969572,0.9978302
2002-11-18,1976-11-11,0.8798252,0.40326482,0.9669299
2003-11-18,1971-11-15,0.8904829,0.6320301,0.95778465
2004-11-17,1977-11-10,0.80778897,0.51991934,0.80324715
2005-11-18,1988-11-21,0.6668435,0.51272106,0.9626399
2006-11-18,1974-11-17,0.779495,0.54712045,0.8868904
2007-11-18,1989-11-08,0.86087257,0.4241146,0.99393046
2008-11-17,1979-11-22,0.91639,0.3669056,0.7906755
2009-11-18,1959-11-28,0.90410125,0.59152573,0.9448064
2010-11-18,1968-11-10,0.8709504,0.47681808,1.0138576
2011-11-18,2018-11-14,0.82086223,0.34859863,0.9579143
2012-11-17,2003-11-15,0.9084543,0.598288,0.8734442
2013-11-18,1967-11-08,0.7241664,0.6364997,0.96729803
2014-11-18,1959-11-16,0.7366071,0.4227924,0.9248609
2015-11-18,1976-11-27,0.779838,0.6344938,0.8511204
2016-11-17,1972-11-11,0.7211686,0.5291955,0.776935
2017-11-18,1979-11-24,0.7218023,0.44057193,0.85418046
2018-11-18,1993-11-20,0.9091405,0.4915112,0.8927288
1958-11-19,1975-11-13,0.872281,0.5384569,0.99359214
1959-11-19,1960-11-21,1.0416894,0.42682123,0.873096
1960-11-18,1959-11-11,0.7424204,0.48870817,0.8696396
1961-11-19,2016-11-28,0.72306114,0.38704845,0.9147794
1962-11-19,1980-11-28,0.59756225,0.3940919,0.96449095
1963-11-19,1960-11-26,1.0582918,0.45215443,0.8146623
1964-11-18,2017-11-20,0.7037139,0.44720232,0.87312376
1965-11-19,1984-11-19,0.68837994,0.5109775,0.9352055
1966-11-19,1985-11-22,0.9028428,0.57836115,0.95658463
1967-11-19,1961-11-19,1.0886761,0.31809476,1.0578532
1968-11-18,2014-11-16,0.9848164,0.644046,1.0786287
1969-11-19,1971-11-16,0.8658145,0.47833112,0.77100354
1970-11-19,1961-11-09,0.808825,0.55079305,0.7081667
1971-11-19,1965-11-22,0.80074555,0.4874383,0.6995489
1972-11-18,1962-11-15,0.7098764,0.5263951,0.74918735
1973-11-19,1986-11-11,0.72577316,0.6576771,0.949635
1974-11-19,2013-11-09,0.7351615,0.66460586,0.8581344
1975-11-19,1964-11-13,0.7978402,0.710452,0.82533145
1976-11-18,1999-11-10,0.9209604,0.5759513,0.9765604
1977-11-19,1971-11-15,0.9036268,0.800728,0.785993
1978-11-19,2015-11-14,1.0639744,0.48974326,0.7692931
1979-11-19,1958-11-13,0.87507355,0.42170042,0.9012021
1980-11-18,2016-11-18,0.74309564,0.6553071,0.8269229
1981-11-19,1974-11-17,0.8416747,0.4946526,0.8582513
1982-11-19,2015-11-29,0.67136824,0.39166042,0.78195494
1983-11-19,1961-11-19,0.7805188,1.0931749,0.83331656
1984-11-18,1997-11-28,0.7652143,0.5961029,0.8948815
1985-11-19,1993-11-20,0.9514575,0.41025847,1.1519967
1986-11-19,1989-11-10,0.95274305,0.54581374,0.99284256
1987-11-19,1999-11-25,0.8845577,0.48970094,0.8092463
1988-11-18,1980-11-25,0.7923871,0.4537809,1.0395515
1989-11-19,1997-11-25,0.87184066,0.58789265,1.0017741
1990-11-19,1992-11-20,0.67201644,0.55336,0.6990365
1991-11-19,1966-11-20,0.90998477,0.48602188,0.900167
1992-11-18,1964-11-13,0.6386419,0.60534936,0.669403
1993-11-19,2003-11-13,0.9716937,0.7583547,1.1593338
1994-11-19,2000-11-28,1.0595986,0.5916477,1.019717
1995-11-19,1973-11-25,0.9116591,0.63441235,0.8190501
1996-11-18,1970-11-15,0.7567348,0.3716401,0.8497902
1997-11-19,2012-11-09,1.0751148,0.9231663,1.0422982
1998-11-19,2016-11-11,0.76059777,0.7896601,1.0313255
1999-11-19,1978-11-28,1.0114908,0.40014702,0.9296881
2000-11-18,1960-11-13,0.8450694,0.64410555,0.7801933
2001-11-19,1999-11-14,0.8360972,0.4861504,0.8427972
2002-11-19,2010-11-17,0.8178299,0.57800454,1.1858436
2003-11-19,2011-11-27,0.93499357,0.71655154,0.9483546
2004-11-18,1982-11-20,0.74928427,0.6318694,0.830255
2005-11-19,1961-11-19,0.8170631,0.47131613,0.95234513
2006-11-19,1974-11-17,0.6888932,0.6450411,0.813059
2007-11-19,1959-11-18,0.91661817,0.5659372,0.83218926
2008-11-18,1972-11-16,1.0095847,0.5890809,0.867443
2009-11-19,1980-11-17,1.1538538,0.6274207,0.80667704
2010-11-19,1974-11-21,0.7919355,0.40398148,0.92319554
2011-11-19,2018-11-14,0.97338414,0.5213108,1.0983838
2012-11-18,2003-11-16,0.920781,0.7081593,1.0335147
2013-11-19,1982-11-28,0.7877642,0.48567963,0.908721
2014-11-19,1975-11-11,0.72574,0.44341183,0.8653192
2015-11-19,1978-11-20,0.7739948,0.6648877,0.8274802
2016-11-18,1972-11-11,0.7051544,0.6415337,0.7786807
2017-11-19,1976-11-23,0.6718333,0.41264257,0.81995994
2018-11-19,1962-11-11,1.0433782,0.3939806,0.9392712
1958-11-20,1975-11-13,0.9111996,0.6911915,1.0647166
1959-11-20,1970-11-24,1.0878458,0.6126572,1.0053034
1960-11-19,1984-11-20,0.8050048,0.47063228,0.91568613
1961-11-20,2018-11-16,0.8916911,0.514469,0.9262862
1962-11-20,1970-11-15,0.83936125,0.47647747,0.91162163
1963-11-20,1985-11-10,0.80797535,0.550928,0.77892464
1964-11-19,1994-11-25,0.7503812,0.6381123,0.6824525
1965-11-20,1959-11-14,1.025266,0.75000805,0.8385903
1966-11-20,1991-11-19,0.90998477,0.48602188,0.900167
1967-11-20,1989-11-13,1.0445069,0.40666255,0.918069
1968-11-19,2014-11-18,0.921297,0.37345698,0.9421332
1969-11-20,1971-11-16,0.94709665,0.4904486,0.92073536
1970-11-20,2000-11-25,0.902011,0.29673707,0.85601324
1971-11-20,1996-11-24,0.76635057,0.47609478,0.9965265
1972-11-19,1998-11-13,0.8569601,0.7334024,0.9812413
1973-11-20,1995-11-19,0.9343401,0.50549,0.9522409
1974-11-20,1996-11-10,0.6957332,0.44409308,1.0372741
1975-11-20,2013-11-10,0.89089465,0.4903003,0.96416014
1976-11-19,2013-11-25,0.82472837,0.5516795,0.835796
1977-11-20,1974-11-12,0.87709606,0.7056594,1.0073177
1978-11-20,2015-11-14,0.74061906,0.40390837,0.74308586
1979-11-20,1982-11-29,0.89101624,0.56940395,0.98735654
1980-11-19,1981-11-26,0.8038962,0.3786129,0.8292987
1981-11-20,1970-11-12,0.88713694,0.7964306,0.97005993
1982-11-20,1964-11-17,0.69342464,0.57386076,0.7100468
1983-11-20,1989-11-26,0.9625245,0.7895958,1.2425458
1984-11-19,1997-11-29,0.7473897,0.44236347,0.9373201
1985-11-20,1976-11-14,0.82571787,0.666895,1.00127
1986-11-20,1978-11-20,0.80043215,0.42484874,0.88264793
1987-11-20,2006-11-12,0.6985448,0.54476404,0.78055555
1988-11-19,1976-11-22,0.60054386,0.53732836,0.8679028
1989-11-20,1997-11-25,0.79112756,0.50414354,1.0663981
1990-11-20,2002-11-13,0.7702093,0.5423086,0.953421
1991-11-20,1982-11-29,0.6712395,0.54841334,0.93551797
1992-11-19,1990-11-19,0.67298317,0.4702046,0.7753555
1993-11-20,2018-11-18,0.9091405,0.4915112,0.8927288
1994-11-20,1964-11-23,0.93667936,0.39728883,0.8334535
1995-11-20,2004-11-21,0.9534721,0.43072346,0.9155713
1996-11-19,2002-11-13,0.7053333,0.55352694,0.68317056
1997-11-20,1984-11-14,0.90990365,0.5475705,0.94514215
1998-11-20,1968-11-12,0.96947384,0.75153667,1.0254731
1999-11-20,1971-11-24,0.9158967,0.6886615,0.85195416
2000-11-19,2006-11-21,0.74524873,0.563445,0.787936
2001-11-20,2013-11-29,0.8877819,0.51508665,0.92212784
2002-11-20,1992-11-15,0.8526551,0.52706593,1.0211419
2003-11-20,2011-11-28,0.8640522,0.56494117,0.8168374
2004-11-19,2006-11-12,0.721187,0.52989286,0.80515325
2005-11-20,1973-11-21,0.7813911,0.43363017,0.9882733
2006-11-20,1974-11-11,0.7645289,0.5526268,0.9864655
2007-11-20,1960-11-21,0.8982628,0.4016813,0.9658659
2008-11-19,1971-11-15,0.72332925,0.6710518,0.98185295
2009-11-20,1994-11-23,0.87982666,0.6239592,0.77975196
2010-11-20,2018-11-23,0.73241717,0.49504423,0.968324
2011-11-20,1991-11-30,0.9621619,0.28469926,1.0086001
2012-11-19,1987-11-10,0.9860461,0.52387685,1.1751729
2013-11-20,1979-11-15,0.77403146,0.5822101,1.033665
2014-11-20,1975-11-11,0.9110657,0.23227742,1.0556812
2015-11-20,1963-11-20,0.8854183,0.5253725,0.82106817
2016-11-19,1982-11-14,0.80265194,0.49354935,0.8137502
2017-11-20,1964-11-18,0.7037139,0.44720232,0.87312376
2018-11-20,1962-11-10,1.0333903,0.43515888,0.91392803
1958-11-21,1982-11-30,1.0072742,0.66851795,1.1451155
1959-11-21,1991-11-30,0.9580241,0.35966,1.0543675
1960-11-20,1984-11-21,0.73582375,0.5656784,0.8814001
1961-11-21,2011-11-15,0.96175975,0.80495673,0.9829399
1962-11-21,1984-11-21,0.85809284,0.45897496,0.9294938
1963-11-21,1992-11-27,0.6268488,0.65763813,0.55725384
1964-11-20,1987-11-17,0.8945211,0.3954717,0.88218606
1965-11-21,1969-11-24,0.7316572,0.6992451,0.8835387
1966-11-21,1985-11-22,0.7484581,0.5924286,1.0173736
1967-11-21,2005-11-13,0.8926801,0.63675284,0.9191151
1968-11-20,2002-11-30,0.8849755,0.5605661,0.9046437
1969-11-21,1961-11-26,0.8486143,0.5455711,0.7814539
1970-11-21,1959-11-11,0.8491139,0.26364177,0.8510383
1971-11-21,1998-11-14,0.8098437,0.5874426,0.889208
1972-11-20,1970-11-18,0.88766325,0.3633575,0.84311867
1973-11-21,1967-11-23,0.7765938,0.52732575,0.9013721
1974-11-21,2010-11-19,0.7919355,0.40398148,0.92319554
1975-11-21,2007-11-26,0.7952527,0.40469432,0.9381157
1976-11-20,1990-12-01,0.76538056,0.35727704,0.8565465
1977-11-21,2009-11-30,0.8673541,0.43656096,0.78557444
1978-11-21,2015-11-14,0.6332546,0.49165538,0.9207497
1979-11-21,1998-11-30,0.77381563,0.4152187,0.991834
1980-11-20,1960-11-30,0.94867706,0.36437443,0.8875082
1981-11-21,1973-11-23,0.9232714,0.3520548,0.95328856
1982-11-21,1973-11-18,0.6563942,0.5074208,0.7323822
1983-11-21,1989-11-23,0.9971267,0.5011184,0.9324594
1984-11-20,1971-11-23,0.75139153,0.5295072,0.8594489
1985-11-21,1976-11-14,0.82390267,0.5138258,1.0303705
1986-11-21,1960-11-18,0.8510814,0.5584562,0.91255856
1987-11-21,1999-11-22,0.74790967,0.525925,0.96879387
1988-11-20,1998-11-15,0.653727,0.47307372,0.8452217
1989-11-21,1969-11-21,0.79335654,0.7054124,0.863233
1990-11-21,1964-11-28,0.6302863,0.54589456,0.9376527
1991-11-21,1990-11-28,0.87003195,0.61081225,0.762891
1992-11-20,1990-11-19,0.67201644,0.55336,0.6990365
1993-11-21,1985-11-22,0.8478802,0.66322273,1.0015439
1994-11-21,1964-11-23,0.90009886,0.31467724,0.8560447
1995-11-21,1959-11-21,1.1084924,0.50497407,0.9124277
1996-11-20,1965-11-30,0.71362764,0.4878239,0.69000643
1997-11-21,1990-11-24,0.92576885,0.55719686,0.86714923
1998-11-21,1983-12-01,0.8751273,0.80775934,0.90884125
1999-11-21,1990-11-28,0.9458268,0.37916163,1.061351
2000-11-20,1971-11-30,0.67895,0.37848505,0.8711793
2001-11-21,1972-11-27,0.7777779,0.41550615,0.9218782
2002-11-21,2014-11-12,1.0407495,0.43809325,1.0657523
2003-11-21,2007-11-29,0.85056484,0.5302187,0.8979587
2004-11-20,2017-11-19,0.75007975,0.3136764,0.9478788
2005-11-21,1973-11-21,0.93623555,0.53778934,1.0714899
2006-11-21,2000-11-19,0.74524873,0.563445,0.787936
2007-11-21,1986-11-15,0.81566745,0.5923899,0.7864152
2008-11-20,1971-11-17,0.7208625,0.3814164,1.0055577
2009-11-21,2006-11-27,0.9377009,0.46308395,0.916941
2010-11-21,1997-11-22,0.70265853,0.5019648,0.96132815
2011-11-21,1961-11-22,0.8768002,0.3880002,1.0962014
2012-11-20,1959-11-26,1.0065297,0.4653964,0.96475714
2013-11-21,1980-11-28,0.72409123,0.47291645,0.801128
2014-11-21,1975-11-12,0.95243543,0.45772123,1.1483929
2015-11-21,1977-11-17,0.826733,0.4051672,0.88237774
2016-11-20,2000-11-19,0.85820144,0.6262336,0.9045806
2017-11-21,1992-11-22,0.6756306,0.3033264,0.876838
2018-11-21,1965-11-12,0.8123789,0.6522853,1.0257102
1958-11-22,1975-11-13,1.0332291,0.6075643,1.0390788
1959-11-22,1979-11-22,0.8844541,0.7004311,1.0445813
1960-11-21,2007-11-20,0.8982628,0.4016813,0.9658659
1961-11-22,2011-11-21,0.8768002,0.3880002,1.0962014
1962-11-22,1985-11-13,0.8848515,0.24724972,0.9631329
1963-11-22,1964-11-17,0.8295929,0.6017674,0.99056983
1964-11-21,1987-11-17,0.8733817,0.52972776,0.84569496
1965-11-22,1971-11-19,0.80074555,0.4874383,0.6995489
1966-11-22,1985-11-22,0.85492516,0.5233975,1.0965971
1967-11-22,2001-11-16,0.99980956,0.3275221,0.9451758
1968-11-21,1970-11-23,0.8694508,0.7331898,0.7958204
1969-11-22,1982-11-26,0.8996852,0.62984264,0.7926242
1970-11-22,1960-11-15,0.84004235,0.48493344,0.8823346
1971-11-22,1998-11-14,0.6771309,0.54785806,0.8979847
1972-11-21,1986-11-23,0.78572196,0.50541556,0.68259716
1973-11-22,1986-12-02,0.95842457,0.50988483,0.9724476
1974-11-22,2018-11-23,0.7580821,0.48906854,0.88467705
1975-11-22,2001-11-23,0.747275,0.48400912,0.8094683
1976-11-21,2013-11-24,0.75761503,0.63202393,0.78194624
1977-11-22,1982-11-14,0.65549713,0.8001321,0.78802544
1978-11-22,1994-11-24,0.7105564,0.61296296,0.90003335
1979-11-22,2008-11-17,0.91639,0.3669056,0.7906755
1980-11-21,2015-11-17,0.91258293,0.481421,0.85745406
1981-11-22,1979-11-30,0.9682422,0.46046165,0.9750976
1982-11-22,1992-12-01,0.8782143,0.35098425,0.8400701
1983-11-22,1989-11-27,0.8201336,0.38975683,1.1171482
1984-11-21,2009-11-12,0.6653356,0.33925572,1.0055087
1985-11-22,1966-11-18,0.7260715,0.6844729,0.8804367
1986-11-22,1960-11-11,0.80477315,0.56427985,0.97692853
1987-11-22,1966-11-16,0.67578596,0.62342554,0.8041089
1988-11-21,2005-11-18,0.6668435,0.51272106,0.9626399
1989-11-22,1969-11-24,0.74035877,0.574914,0.837808
1990-11-22,1980-11-26,0.60601455,0.45743418,0.9931572
1991-11-22,2008-11-14,0.9387023,0.3986558,0.9711323
1992-11-21,1974-11-30,0.8540995,0.3551779,0.9661016
1993-11-22,1965-11-15,0.76598036,0.74562776,1.1568505
1994-11-22,1964-11-26,0.8844849,0.5232471,0.8013621
1995-11-22,2006-11-29,1.1266642,0.32308424,1.0432405
1996-11-21,1965-12-01,0.691868,0.46532175,0.7383434
1997-11-22,2010-11-21,0.70265853,0.5019648,0.96132815
1998-11-22,1959-11-25,1.0251801,0.84680957,0.90343755
1999-11-22,1987-11-21,0.74790967,0.525925,0.96879387
2000-11-21,1960-11-12,0.80708724,0.34779796,0.7546403
2001-11-22,1973-11-19,0.8938989,0.58974046,0.98151314
2002-11-22,2014-11-12,0.8795482,0.39015576,0.87696725
2003-11-22,2002-11-13,0.8974333,0.7183172,0.9797365
2004-11-21,1988-11-17,1.0055242,0.4139506,0.9177754
2005-11-22,1983-11-13,0.9904318,0.5303665,1.0628967
2006-11-22,1974-11-27,0.8898733,0.52325284,0.9189688
2007-11-22,1982-11-26,0.87940234,0.3769166,0.82747173
2008-11-21,1971-11-17,0.58872306,0.4816211,0.7715312
2009-11-22,1982-11-24,0.8146713,0.5222059,0.79108375
2010-11-22,1965-11-12,0.90887064,0.49676323,0.7524233
2011-11-22,2014-11-26,0.92649555,0.33420342,1.0122623
2012-11-21,2017-11-16,1.0094972,0.566824,0.9654647
2013-11-22,1999-11-14,0.90512824,0.6002907,0.9566508
2014-11-22,2007-11-20,1.0953647,0.613609,0.96802914
2015-11-22,1971-11-23,0.6582068,0.5169413,0.890593
2016-11-21,1963-11-15,0.9104072,0.70168227,0.8170897
2017-11-22,2006-11-15,0.89786845,0.6578007,0.8380734
2018-11-22,1974-11-23,0.7801609,0.6599329,0.86560535
1958-11-23,1982-12-03,0.9258705,0.40535998,0.98770154
1959-11-23,2013-12-03,0.9472015,0.73890465,0.9068425
1960-11-22,1963-11-25,0.77024275,0.5933502,0.9512524
1961-11-23,1967-11-26,0.9658729,0.69890225,0.94389963
1962-11-23,1998-11-27,0.88818914,0.3611031,1.1639104
1963-11-23,1981-11-26,0.80563635,0.42231423,1.0814506
1964-11-22,1976-11-25,0.78772426,0.35781717,0.83158225
1965-11-23,1999-11-17,0.707189,0.460007,0.90746087
1966-11-23,1997-11-22,0.81699836,0.6281575,0.87044185
1967-11-23,1973-11-21,0.7765938,0.52732575,0.9013721
1968-11-22,1975-11-23,0.99385107,0.4154725,0.7883995
1969-11-23,1961-11-27,0.8590864,0.36867428,0.84566385
1970-11-23,1968-11-21,0.8694508,0.7331898,0.7958204
1971-11-23,1964-12-01,0.6081397,0.49311244,0.84266937
1972-11-22,1974-11-27,0.97099286,0.49078816,0.8006949
1973-11-23,2016-12-01,0.863418,0.5059335,0.95539266
1974-11-23,2018-11-23,0.6330964,0.55775934,0.76903665
1975-11-23,1968-11-22,0.99385107,0.4154725,0.7883995
1976-11-22,1988-11-19,0.60054386,0.53732836,0.8679028
1977-11-23,1969-11-18,0.7989106,0.49139604,0.94207126
1978-11-23,1974-12-03,0.73173684,0.45110807,0.8360624
1979-11-23,1993-12-03,0.814158,0.6246678,0.80128366
1980-11-22,1994-11-14,0.8469629,0.5665603,0.7352422
1981-11-23,1980-11-17,0.9802397,0.6410237,0.8913396
1982-11-23,2011-12-01,0.8828502,0.3783173,0.85400766
1983-11-23,1994-11-28,0.9989447,0.64740497,0.95997715
1984-11-22,2007-11-30,0.8010683,0.76175857,0.97838485
1985-11-23,1966-11-20,0.7558416,0.73421276,0.89718324
1986-11-23,1972-12-01,0.7828682,0.44577178,0.56407946
1987-11-23,1971-12-01,0.6789078,0.6635294,0.738646
1988-11-22,1973-11-27,0.7444809,0.5653855,0.9435708
1989-11-23,1985-11-26,0.749981,0.48959038,0.91449857
1990-11-23,2009-12-01,0.81801975,0.640257,0.82733333
1991-11-23,1986-11-25,0.92763716,0.59856373,0.94328463
1992-11-22,2017-11-21,0.6756306,0.3033264,0.876838
1993-11-23,1989-11-13,0.91092974,0.7288375,1.0122256
1994-11-23,1964-11-26,0.9928665,0.5863063,0.62994504
1995-11-23,2006-11-29,0.9182784,0.39333835,0.8235362
1996-11-22,1994-11-17,0.82665163,0.4346159,0.8503547
1997-11-23,1968-11-12,0.94867307,0.36405858,0.9195223
1998-11-23,2017-11-16,0.8639137,0.6252763,0.9422936
1999-11-23,1966-11-15,0.6899525,0.43198362,0.85036546
2000-11-22,1960-11-15,0.79192305,0.4980381,0.8318609
2001-11-23,1975-11-22,0.747275,0.48400912,0.8094683
2002-11-23,1963-11-26,0.7626635,0.6644692,0.91728944
2003-11-23,2016-11-23,0.79764265,0.7235641,0.94308835
2004-11-22,1986-12-02,0.8742422,0.5088579,0.9744795
2005-11-23,1972-11-25,0.73637563,0.6959323,1.0509931
2006-11-23,1965-11-27,0.94977415,0.5932788,0.821812
2007-11-23,1967-11-16,0.9556975,0.35642707,0.8127011
2008-11-22,1974-11-29,0.85868484,0.47124138,0.96019363
2009-11-23,2007-12-02,0.7052336,0.3833714,0.76873976
2010-11-23,1979-11-16,0.8981574,0.6663995,0.91203773
2011-11-23,1998-11-25,0.9772643,0.47170833,1.066128
2012-11-22,1959-11-25,1.0076044,0.37771615,1.1270689
2013-11-23,2001-11-19,0.88959885,0.67002034,1.0302377
2014-11-23,2007-11-21,1.1738037,0.8438961,0.99600536
2015-11-23,1971-11-14,0.75912094,0.4733878,0.78416944
2016-11-22,2007-11-22,1.1304778,0.42775968,1.0257139
2017-11-23,1991-11-13,1.0306944,0.60103184,0.8905162
2018-11-23,1974-11-23,0.6330964,0.55775934,0.76903665
1958-11-24,1968-12-03,0.9957455,0.47696182,0.91024417
1959-11-24,2007-11-17,1.0332445,0.5937083,0.99759686
1960-11-23,2009-12-04,0.93771076,0.352584,0.9686089
1961-11-24,2007-11-24,1.1008929,0.5133292,0.9357199
1962-11-24,1966-11-25,0.98073405,0.43820184,1.0556358
1963-11-24,1982-11-25,0.9041951,0.6435054,1.1226747
1964-11-23,1976-11-26,0.5969068,0.3349082,0.6828114
1965-11-24,1985-11-28,0.6986704,0.62146986,0.93527716
1966-11-24,1969-12-02,0.7631292,0.7699859,0.88385934
1967-11-24,1991-11-29,0.9115967,0.5780024,0.7675345
1968-11-23,1991-11-26,1.0062106,0.4539942,0.9444636
1969-11-24,1961-11-27,0.7969945,0.43352172,0.85385627
1970-11-24,2000-11-29,0.8942203,0.5767446,0.8212646
1971-11-24,2008-11-25,0.78013563,0.4026962,0.9130836
1972-11-23,1995-11-17,0.8386374,0.65174097,0.8768768
1973-11-24,2016-12-01,0.76748943,0.78446376,0.90858155
1974-11-24,1993-12-01,0.88211906,0.46075186,0.8830585
1975-11-24,1966-11-14,0.8212707,0.48565012,0.9417664
1976-11-23,2017-11-19,0.6718333,0.41264257,0.81995994
1977-11-24,1985-11-28,0.7858541,0.68726426,1.015164
1978-11-24,1986-12-01,0.72329414,0.44672695,0.8706353
1979-11-24,2017-11-18,0.7218023,0.44057193,0.85418046
1980-11-23,1964-11-25,0.9574424,0.5881504,0.7518158
1981-11-24,1999-12-04,0.86273396,0.62147206,1.0294113
1982-11-24,2011-12-02,0.76796466,0.51793545,0.8348922
1983-11-24,1968-12-03,0.79399174,0.71224326,0.97454554
1984-11-23,2007-12-02,0.9648504,0.70883036,0.74155277
1985-11-24,1987-12-01,0.7311397,0.731579,0.90353614
1986-11-24,1972-12-01,0.86236393,0.5044215,0.73959357
1987-11-24,1964-11-29,0.56452334,0.7174411,0.7478182
1988-11-23,1972-11-25,0.65173423,0.4331615,1.024087
1989-11-24,1983-11-16,0.806255,0.35160542,1.031126
1990-11-24,1997-11-21,0.92576885,0.55719686,0.86714923
1991-11-24,2000-12-03,1.1527455,0.43887195,0.92735356
1992-11-23,1979-11-28,0.85409397,0.5518259,0.80465156
1993-11-24,1968-12-03,1.0000848,0.47383863,1.0673224
1994-11-24,1964-11-26,0.7618421,0.6374795,0.6112505
1995-11-24,2011-11-29,0.88156796,0.78482366,0.8614383
1996-11-23,1977-11-18,0.6113856,0.55781245,0.896183
1997-11-24,1960-11-14,0.8818528,0.79243433,0.9421298
1998-11-24,1963-11-28,0.85320973,0.42319757,1.0308988
1999-11-24,1976-11-26,0.5741962,0.63100606,0.81010884
2000-11-23,2003-11-30,0.8838376,0.3145041,0.78639036
2001-11-24,1981-11-26,0.9951392,0.5767272,0.9470492
2002-11-24,1997-11-21,0.9559582,0.4307491,0.93550277
2003-11-24,1974-11-16,0.91457224,0.6226465,1.0104021
2004-11-23,1981-11-14,0.89459866,0.5405148,0.8957746
2005-11-24,1979-11-24,0.77848256,0.4531429,0.9070575
2006-11-24,1970-11-18,0.8364425,0.58329153,0.7862502
2007-11-24,2004-12-03,0.9004941,0.40244508,0.98312557
2008-11-23,1965-12-04,0.9278538,0.5372229,0.98530984
2009-11-24,2015-11-17,0.8688896,0.3390912,0.83989614
2010-11-24,1985-11-27,0.7490508,0.6578357,1.0036628
2011-11-24,1979-11-22,0.9467641,0.4123591,1.0259945
2012-11-23,1992-11-27,0.82110864,0.54850334,0.86329556
2013-11-24,1976-11-21,0.75761503,0.63202393,0.78194624
2014-11-24,2003-11-16,1.2103245,0.51450884,0.9501701
2015-11-24,1993-12-02,0.8023372,0.37931392,0.9066897
2016-11-23,2003-11-16,0.9666277,0.33725902,0.88092977
2017-11-24,2011-12-02,0.81777,0.46052676,0.6767805
2018-11-24,1991-11-19,0.9504051,0.464773,1.1654849
1958-11-25,2016-11-25,1.0703712,0.51109064,0.9158611
1959-11-25,2002-11-27,1.0737041,0.63905454,0.9162658
1960-11-24,2000-11-18,0.85220855,0.47769263,0.99874353
1961-11-25,2000-11-25,1.0832907,0.7060315,0.9208327
1962-11-25,1988-11-16,0.9874434,0.39567432,1.0285758
1963-11-25,1959-11-29,0.70045215,0.507873,0.88601154
1964-11-24,2015-11-30,0.95570123,0.46563038,0.62376904
1965-11-25,2010-12-04,0.69763637,0.5169486,0.9194048
1966-11-25,1999-11-24,0.84707844,0.48677725,0.9431021
1967-11-25,1991-11-30,0.9246698,0.3235845,0.91560966
1968-11-24,1974-11-16,0.9206311,0.63587177,0.96826255
1969-11-25,2017-11-30,0.8623329,0.6317566,0.9502923
1970-11-25,1959-11-19,1.0322299,0.67229414,0.9886713
1971-11-25,1975-11-19,1.0269566,0.5421865,0.90505385
1972-11-24,1988-11-14,1.0123745,0.45008332,0.91799283
1973-11-25,1995-11-19,0.9116591,0.63441235,0.8190501
1974-11-25,1975-11-27,0.8910735,0.40071744,0.9060675
1975-11-25,2015-12-03,0.83275086,0.54783475,0.97426504
1976-11-24,2017-12-04,0.5585741,0.47346836,0.82914734
1977-11-25,1998-12-05,0.90940267,0.34445006,0.9669878
1978-11-25,1966-11-26,0.79524964,0.42306787,0.90780216
1979-11-25,1963-11-21,0.60605794,0.63112694,0.8125683
1980-11-24,1994-11-24,0.88162506,0.64694554,0.7293169
1981-11-25,1972-11-15,0.7314764,0.6569713,0.834976
1982-11-25,1959-11-29,0.81209624,0.44740033,0.93105555
1983-11-25,1968-11-23,1.0644066,0.6183294,0.8916115
1984-11-24,1964-11-15,0.81144226,0.57214516,0.8336676
1985-11-25,2016-11-27,0.81950533,0.40706122,1.0842563
1986-11-25,1993-12-03,0.8503544,0.3262442,0.65179896
1987-11-25,1990-11-26,0.7532931,0.48901737,0.9158658
